,"""x"""
12065,0.104410325
12066,0.000759876
12067,0.125307754
12068,-0.498741052
12069,-0.130955753
12070,-0.582482756
12071,-0.012462301
12072,0.046306707
12073,1.24E-14
12074,-0.010165626
12075,-0.006107968
12076,-0.009505356
12077,6.81E-19
12078,1.29E-05
12079,2.60E-07
12080,-0.005174286
12081,-0.082412706
12082,0.586283347
12083,0.589297846
12084,0.569849394
12085,0.570349227
12086,1.195400479
12087,0.555844913
12088,-0.244584562
12089,0.545978892
12090,12.08757006
12091,-2.180561475
12092,0.818723865
12093,-1.08711621
12094,0.997463729
12095,1.473870234
12096,0.527080967
12097,6.313452232
12098,7.267473173
12099,26.97339862
12100,58.52517354
12101,43.56047771
12102,10.99668552
12103,11.63216604
12104,25.12151578
12105,15.49091794
12106,59.18834195
12107,48.72746384
12108,39.77314356
12109,17.03310823
12110,25.74093657
12111,32.60228377
12112,20.03502723
12113,15.11364959
12114,15.23412327
12115,15.53502334
12116,4.488466203
12117,1.388684319
12118,2.053298412
12119,7.549009019
12120,7.156774026
12121,4.251599012
12122,-0.539671531
12123,8.226117539
12124,9.548677908
12125,9.706369393
12126,3.827108684
12127,0.657677307
12128,2.788286209
12129,10.95355864
12130,10.6454579
12131,6.427694901
12132,-0.607309148
12133,1.037043503
12134,6.441902952
12135,12.48515332
12136,9.291863992
12137,6.561371438
12138,4.148286814
12139,12.38639007
12140,8.508667942
12141,12.11673878
12142,10.85781215
12143,9.437311125
12144,2.504794928
12145,2.976381707
12146,11.03027475
12147,11.26097593
12148,10.17730185
12149,-0.867834497
12150,1.249915554
12151,8.176369022
12152,11.30603894
12153,9.060060516
12154,-0.782812761
12155,1.032964229
12156,1.923790977
12157,12.10159899
12158,9.442308605
12159,5.12509709
12160,-0.715121339
12161,1.283381462
12162,8.863656341
12163,10.44500657
12164,8.449335373
12165,-0.827786458
12166,1.189441263
12167,6.058737687
12168,6.350964048
12169,0.731458106
12170,0.306119039
12171,7.062057869
12172,12.21024827
12173,6.461293604
12174,-0.171542731
12175,2.102321548
12176,1.813317639
12177,3.97940655
12178,2.36778137
12179,0.424005298
12180,-0.430118559
12181,-1.209350909
12182,-1.607008499
12183,-1.508253671
12184,-1.380413809
12185,-0.295617126
12186,4.13E-07
12187,-0.045670329
12188,1.35079216
12189,0.195210343
12190,0.181003992
12191,-0.017404629
12192,-0.212275197
12193,-0.216101528
12194,3.04E-14
12195,-0.466242255
12196,6.096888509
12197,-1.057485373
12198,0.428931477
12199,-0.267675707
12200,0.982385729
12201,1.250697655
12202,0.174565188
12203,0.024553932
12204,0.003193788
12205,0.000705412
12206,-0.538451585
12207,-0.433497274
12208,-0.234616636
12209,-0.021695021
12210,0.141609501
12211,0.241438465
12212,0.232296763
12213,0.173028062
12214,0.080111268
12215,-0.012583526
12216,-0.083117973
12217,-0.081530232
12218,-0.039656456
12219,-0.15632385
12220,-0.025546572
12221,-0.050361222
12222,0.044019745
12223,-0.000236189
12224,7.554415812
12225,9.605319797
12226,9.229195008
12227,11.96183841
12228,6.174487327
12229,3.754399059
12230,5.868844474
12231,9.46797028
12232,12.54333111
12233,0.211307287
12234,-0.064621492
12235,1.909954381
12236,1.463365029
12237,1.032359158
12238,0.81917993
12239,-0.299461844
12240,0.521480407
12241,5.679495429
12242,-1.586691919
12243,0.815157852
12244,-1.913314243
12245,1.138453237
12246,5.541849836
12247,-0.649868989
12248,0.318903294
12249,-1.855791698
12250,-2.806283898
12251,-2.838340206
12252,-3.056072751
12253,3.78092569
12254,-0.477044814
12255,1.42822668
12256,0.079230455
12257,7.104000788
12258,7.402662983
12259,8.729284076
12260,11.05423273
12261,21.44376041
12262,23.28933502
12263,19.47472261
12264,2.820450742
12265,4.083741418
12266,12.58719792
12267,12.55644933
12268,12.61735228
12269,8.651946922
12270,8.059984958
12271,2.837912269
12272,2.968835016
12273,4.745571242
12274,1.730257107
12275,1.574701082
12276,1.005299048
12277,1.192981468
12278,1.782653243
12279,0.772665727
12280,0.910539044
12281,1.29926978
12282,0.000290529
12283,3.16E-05
12284,0.722169686
12285,0.666321367
12286,11.06145982
12287,5.483216906
12288,1.101342123
12289,2.000311047
12290,1.148273254
12291,1.059884522
12292,0.957711347
12293,0.783750428
12294,6.66309278
12295,0.043261361
12296,1.81062531
12297,-2.069650836
12298,0.088435387
12299,0.656309282
12300,3.995955172
12301,-0.57402914
12302,1.085785685
12303,-0.262971155
12304,6.44858862
12305,-0.055242372
12306,0.817691175
12307,0.066727088
12308,8.819070791
12309,13.978243
12310,29.54512055
12311,52.09386038
12312,51.5952837
12313,51.25526056
12314,16.35514558
12315,17.23407525
12316,11.53678126
12317,19.91132871
12318,13.41800766
12319,15.75176062
12320,29.95067638
12321,29.890625
12322,26.91274465
12323,16.70800863
12324,1.843489539
12325,30.11841393
12326,-1.655785148
12327,9.068403016
12328,11.24523921
12329,14.43041323
12330,-0.011808096
12331,6.348462376
12332,-0.292836759
12333,1.221974665
12334,6.176865159
12335,7.411875652
12336,7.459393229
12337,1.4298949
12338,1.206934747
12339,1.183906291
12340,4.717527638
12341,1.305919931
12342,1.167576643
12343,0.996629766
12344,1.143628657
12345,7.689458801
12346,10.10063767
12347,7.015795897
12348,4.928685248
12349,4.780474196
12350,8.002384752
12351,9.984136817
12352,9.376491824
12353,5.054494957
12354,3.722582528
12355,5.114237928
12356,9.774312986
12357,10.19791221
12358,6.902479942
12359,4.993347878
12360,1.304691148
12361,31.35130121
12362,37.19210406
12363,9.600030471
12364,14.9071404
12365,18.67162422
12366,10.08879602
12367,12.65616891
12368,14.78523488
12369,16.01862149
12370,10.62074154
12371,9.224320703
12372,11.44435054
12373,11.18628403
12374,11.25372762
12375,16.33650439
12376,12.21586317
12377,14.12754562
12378,2.162306451
12379,3.587718168
12380,8.799729521
12381,9.425237074
12382,6.659210087
12383,2.098928214
12384,2.754392661
12385,9.11113391
12386,8.558495494
12387,9.91717503
12388,12.13627729
12389,18.49722055
12390,9.969728193
12391,12.46339522
12392,8.803712395
12393,6.970307619
12394,6.057580293
12395,6.075518574
12396,9.194324452
12397,6.021618276
12398,1.623510794
12399,2.370206017
12400,1.417836243
12401,0.755359318
12402,1.375133567
12403,0.922998364
12404,1.35821351
12405,1.333393323
12406,1.296669008
12407,1.255848627
12408,1.246722618
12409,1.257632192
12410,1.263504164
12411,7.388400285
12412,4.440864209
12413,6.925507105
12414,7.722006276
12415,1.260706587
12416,2.737925847
12417,1.66629483
12418,1.641193259
12419,1.429598828
12420,1.334241261
12421,8.045214241
12422,10.1555547
12423,8.279269306
12424,0.896231021
12425,2.938435922
12426,6.836662374
12427,8.835632486
12428,8.992742989
12429,0.90730645
12430,7.004596041
12431,4.754427255
12432,10.00644297
12433,8.551879114
12434,1.212146801
12435,2.962417446
12436,1.721748491
12437,10.16668119
12438,8.333620071
12439,5.014880977
12440,2.134826736
12441,2.331627349
12442,6.933317489
12443,0.568587973
12444,2.261620275
12445,1.316215382
12446,1.973073487
12447,1.204164019
12448,1.176453187
12449,1.655033283
12450,0.409655818
12451,12.13567719
12452,10.4334689
12453,11.12971788
12454,2.347864676
12455,0.990889674
12456,1.052605471
12457,5.544892127
12458,1.70070046
12459,1.461032594
12460,1.415363043
12461,1.57854741
12462,1.495440521
12463,0.95654983
12464,1.316026866
12465,1.204544946
12466,1.409919027
12467,1.284641133
12468,1.071983767
12469,5.914540814
12470,2.060001525
12471,-1.683429585
12472,1.463899163
12473,1.200350683
12474,1.158724235
12475,1.424569571
12476,1.411134265
12477,1.444733477
12478,1.410873577
12479,-0.02649594
12480,1.29361818
12481,1.135739855
12482,1.271746825
12483,10.85195447
12484,10.89057724
12485,10.74099739
12486,0.980052134
12487,2.014954314
12488,4.302347746
12489,-6.838365985
12490,-5.136530842
12491,0.981760769
12492,0.92293195
12493,1.118129433
12494,1.1942416
12495,0.561132933
12496,1.224830805
12497,-5.938868641
12498,0.83459769
12499,0.957872154
12500,10.28617862
12501,10.80450277
12502,11.23654936
12503,11.06666006
12504,0.640708115
12505,5.311223375
12506,1.023533665
12507,1.375812858
12508,2.144442691
12509,1.14524561
12510,0.84372125
12511,1.041965569
12512,0.327574266
12513,0.78787238
12514,4.911870714
12515,4.842887197
12516,-0.076531364
12517,11.25105501
12518,9.018995579
12519,-1.16101032
12520,1.095164981
12521,0.956696923
12522,1.230634254
12523,0.852155422
12524,0.997086879
12525,0.758877223
12526,0.886320431
12527,0.710005108
12528,0.816098674
12529,0.794390315
12530,0.876019686
12531,0.52375584
12532,2.965471939
12533,8.101674403
12534,0.091898497
12535,0.527867149
12536,1.149833644
12537,0.8370549
12538,1.087636827
12539,0.84658744
12540,0.798923629
12541,1.018771116
12542,0.437579213
12543,0.853280828
12544,0.455514153
12545,0.796141291
12546,0.798054168
12547,0.408660379
12548,17.99756714
12549,10.74058108
12550,15.65951903
12551,13.05951864
12552,13.57735696
12553,8.212385487
12554,0.6627364
12555,0.768138358
12556,1.095672994
12557,2.184443577
12558,2.249370589
12559,1.338641956
12560,0.972799812
12561,0.820362943
12562,0.700771478
12563,1.273103518
12564,0.994050049
12565,0.870357242
12566,0.937623532
12567,0.901449277
12568,0.968192966
12569,0.957358348
12570,1.028691745
12571,0.741519293
12572,0.576754842
12573,1.113141886
12574,1.1219316
12575,5.587259793
12576,0.863987858
12577,1.450511976
12578,0.715744667
12579,1.209249432
12580,0.737724367
12581,0.195067223
12582,0.177346598
12583,0.188136991
12584,-0.716988206
12585,3.804064892
12586,5.700600121
12587,6.228788471
12588,0.267309049
12589,6.475330382
12590,4.686788426
12591,4.793759643
12592,9.527806902
12593,10.90359873
12594,8.096831118
12595,5.69840938
12596,37.80019016
12597,27.68784022
12598,22.50529175
12599,19.57528913
12600,30.60959342
12601,29.0705778
12602,30.50924072
12603,5.492134934
12604,9.079226129
12605,6.723264792
12606,-0.007024078
12607,-7.1290855
12608,1.740445084
12609,7.030931475
12610,3.222074867
12611,5.979933309
12612,44.8311458
12613,44.67625542
12614,38.58961824
12615,14.23026736
12616,13.05810504
12617,18.13263378
12618,42.09440754
12619,59.28383423
12620,60.3666428
12621,30.08997735
12622,12.03531003
12623,32.3156618
12624,17.46551134
12625,9.21576177
12626,-4.603520921
12627,1.378106288
12628,3.858311586
12629,-1.27357145
12630,1.464448366
12631,4.235612962
12632,3.914127531
12633,4.240374808
12634,1.82559205
12635,2.570349874
12636,0.885626345
12637,1.302707873
12638,-2.016709401
12639,3.12836445
12640,1.529432313
12641,2.706715205
12642,-2.435944162
12643,2.604712881
12644,8.916988422
12645,9.56912048
12646,7.625997856
12647,2.408622491
12648,1.438922392
12649,8.137497943
12650,10.02921556
12651,8.624806569
12652,0.297857448
12653,1.396976904
12654,6.016299385
12655,9.837846928
12656,10.43045581
12657,1.431714414
12658,2.208944033
12659,0.239240799
12660,10.28443115
12661,9.298322947
12662,3.038308934
12663,0.504927966
12664,6.66139517
12665,31.88380196
12666,21.09389546
12667,7.836558032
12668,23.17384632
12669,2.531359522
12670,3.044050348
12671,1.41366705
12672,9.914787965
12673,2.46403917
12674,1.370435849
12675,1.381030221
12676,1.367650001
12677,1.353959825
12678,0.729560867
12679,0.189244294
12680,2.965368917
12681,-1.341400558
12682,0.127611912
12683,-0.314263371
12684,2.355662837
12685,5.13755929
12686,1.047464897
12687,5.268630073
12688,8.437831722
12689,8.499397292
12690,-1.387022951
12691,7.254510136
12692,13.47158187
12693,11.46293864
12694,10.92848849
12695,14.27449064
12696,14.05699567
12697,8.885982752
12698,8.759328944
12699,9.595152664
12700,10.4683573
12701,10.58284223
12702,10.20543265
12703,8.902198127
12704,6.738084857
12705,10.35725314
12706,11.09599989
12707,8.400609504
12708,3.050642365
12709,1.435373682
12710,8.445952075
12711,10.18889489
12712,8.846878799
12713,7.842034191
12714,5.029256974
12715,8.739731978
12716,9.870990715
12717,8.62171401
12718,1.750044111
12719,1.860645229
12720,5.446469807
12721,10.08340243
12722,10.81207578
12723,1.356497523
12724,2.384112933
12725,7.95650268
12726,10.39453764
12727,7.992589739
12728,4.867020488
12729,1.126961013
12730,2.701442797
12731,7.81674816
12732,1.167967897
12733,1.314282104
12734,1.322986285
12735,1.318777596
12736,1.21391035
12737,1.084222096
12738,0.795517999
12739,-1.701628886
12740,0.510441874
12741,0.716199374
12742,0.6874641
12743,0.850174727
12744,0.895481354
12745,-1.21755342
12746,-1.673359316
12747,-1.562503634
12748,1.452337258
12749,1.415191347
12750,-1.33132266
12751,-0.04598041
12752,-0.568658832
12753,1.277039543
12754,1.297164951
12755,0.325920148
12756,0.344655812
12757,1.13285552
12758,1.274766206
12759,0.500273551
12760,1.199648847
12761,0.405137435
12762,1.027365128
12763,1.310540552
12764,1.152554902
12765,1.624336761
12766,0.784975501
12767,8.96675482
12768,1.093642189
12769,-0.37877654
12770,1.172445924
12771,1.005819131
12772,1.137653357
12773,0.862066703
12774,1.114624902
12775,1.122338692
12776,9.596840436
12777,14.20455693
12778,13.18978857
12779,1.628645013
12780,1.554789612
12781,3.291083677
12782,2.430576665
12783,1.028019412
12784,2.675720904
12785,2.289258051
12786,1.426569536
12787,-0.47332182
12788,1.086814029
12789,1.065062267
12790,1.048690948
12791,0.675189172
12792,-1.029452075
12793,0.00462197
12794,1.728185587
12795,0.827462725
12796,0.814310925
12797,0.719600856
12798,0.660087567
12799,0.992338876
12800,-2.226890324
12801,-0.952525948
12802,0.494858725
12803,0.212367683
12804,-2.230547681
12805,1.678727303
12806,-1.216437116
12807,-0.160029165
12808,12.01064566
12809,-1.464814101
12810,10.93006866
12811,15.33100088
12812,0.468209886
12813,1.360259821
12814,1.201191699
12815,-2.400419887
12816,0.664416975
12817,0.639120083
12818,-5.780702516
12819,-0.090766382
12820,0.853636653
12821,0.846470849
12822,1.161582245
12823,0.863100651
12824,0.929800162
12825,0.776563348
12826,0.894002112
12827,0.650113956
12828,0.696938544
12829,0.717246429
12830,8.13478019
12831,11.4767068
12832,-1.275317529
12833,2.854169038
12834,0.767897357
12835,23.80690208
12836,6.854460054
12837,9.870164236
12838,11.16508777
12839,15.9854456
12840,9.876718393
12841,2.282178153
12842,9.812453976
12843,13.81653816
12844,9.660878814
12845,11.19849935
12846,12.98704203
12847,8.427123781
12848,11.11796495
12849,11.13566176
12850,11.8239619
12851,7.853762281
12852,2.608957727
12853,3.265861773
12854,5.569553269
12855,0.923497416
12856,2.163686038
12857,-4.217775551
12858,2.806886743
12859,5.866822563
12860,1.613620561
12861,1.834404301
12862,2.280946443
12863,0.979393057
12864,6.55889729
12865,0.541775095
12866,1.04923835
12867,1.733123502
12868,-0.906165882
12869,1.446638335
12870,0.982224338
12871,0.745807234
12872,0.737648922
12873,1.295146651
12874,7.200193737
12875,12.29196882
12876,8.857618834
12877,0.808947166
12878,4.830220001
12879,5.086563798
12880,0.629124857
12881,5.40429797
12882,1.201313437
12883,4.673282067
12884,1.200257434
12885,1.051450664
12886,4.330340613
12887,0.347533325
12888,24.2354155
12889,33.21187044
12890,21.27439417
12891,3.471378462
12892,16.41888778
12893,23.57186299
12894,25.90566749
12895,10.78878891
12896,16.47441875
12897,28.93086596
12898,22.29083154
12899,17.48693677
12900,25.28243855
12901,4.8183552
12902,4.201364327
12903,8.79587828
12904,3.538461987
12905,4.35229902
12906,2.450255436
12907,1.960385473
12908,8.289906746
12909,-8.583970513
12910,-2.531491188
12911,6.269982192
12912,4.180587461
12913,8.242371952
12914,1.273038949
12915,-3.385290866
12916,0.360983224
12917,-0.087028722
12918,1.502336364
12919,1.100971092
12920,-0.904807673
